src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
abgehauenen,abgehauene,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,verb;pp,verb;pp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
prüft,prüfest,0_6,V;IND;PRS;2;PL,0_2,V;SBJV;PRS;2;SG,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,verb;prs;p2;sg,ERR_SRC_SLOT_ERROR
nahmet,nahmst,0_9,V;SBJV;PRS;2;PL,0_10,V;IND;PRS;2;SG,,,UNK_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR
schmückst,schmückt,0_10,V;IND;PRS;2;SG,0_6,V;IND;PRS;2;PL,verb;pri;p2;sg,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,ERR_TGT_SLOT_ERROR
vertrauten,vertraue,0_11,V;SBJV;PST;3;PL,0_3,V;SBJV;PRS;1;SG,verb;pp - verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl - adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_TGT_SLOT_ERROR
aussandte,aussandten,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
versammeln,versammelst,0_0,N;DAT;PL,0_10,V;IND;PRS;2;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;pri;p2;sg - verb;prs;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
rühmen,rühmest,0_0,N;DAT;PL,0_2,V;SBJV;PRS;2;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;prs;p2;sg,ERR_SRC_SLOT_ERROR
Vorbilder,Vorbild,0_5,ADJ;GEN;SG,0_12,N;NOM;SG,n;nt;pl;nom - n;nt;pl;gen - n;nt;pl;acc - n;nt;sg;cmp;compound-only-L - n;nt;pl;nom;lower - n;nt;pl;gen;lower - n;nt;pl;acc;lower - n;nt;sg;lower;cmp;compound-only-L - n;nt;pl;nom;lower;compound-R - n;nt;pl;gen;lower;compound-R - n;nt;pl;acc;lower;compound-R,n;nt;sg;nom - n;nt;sg;dat - n;nt;sg;acc - n;nt;sg;cmp;compound-only-L - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,ERR_TGT_SLOT_ERROR
stürze,stürzten,0_3,V;SBJV;PRS;1;SG,0_11,V;SBJV;PST;3;PL,n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,ERR_TGT_SLOT_ERROR
entsündigt,entsündigten,0_6,V;IND;PRS;2;PL,0_11,V;SBJV;PST;3;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
leeren,leere,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,ERR_SRC_SLOT_ERROR
einnehmest,einnehmt,0_2,V;SBJV;PRS;2;SG,0_6,V;IND;PRS;2;PL,verb;sep;fs;prs;p2;sg,verb;sep;fs;pri;p2;pl,ERR_TGT_SLOT_ERROR
langer,lange,0_5,ADJ;GEN;SG,0_3,V;SBJV;PRS;1;SG,adj;sint;m;sg;nom;st - adj;sint;m;sg;nom;mix - adj;sint;m;pl;gen;st - adj;sint;f;sg;gen;st - adj;sint;f;sg;dat;st - adj;sint;f;pl;gen;st,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw,ERR_SRC_SLOT_ERROR
währte,währet,0_4,V;SBJV;PST;1;SG,0_9,V;SBJV;PRS;2;PL,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;prs;p2;pl,C
übe,üben,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
verständigen,verständiger,0_0,N;DAT;PL,0_5,ADJ;GEN;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,adj;sint;comp;attr - adj;sint;comp;pred - adj;sint;m;sg;nom;st - adj;sint;m;sg;nom;mix - adj;sint;m;pl;gen;st - adj;sint;f;sg;gen;st - adj;sint;f;sg;dat;st - adj;sint;f;pl;gen;st,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
erschallen,erschalle,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
aufsperrt,aufsperrt,0_6,V;IND;PRS;2;PL,0_6,V;IND;PRS;2;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Kalb,Kalbes,0_12,N;NOM;SG,0_8,ADJ;ACC;SG,n;nt;sg;nom - n;nt;sg;dat - n;nt;sg;acc - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R,n;nt;sg;gen - n;nt;sg;gen;lower - n;nt;sg;gen;lower;compound-R,ERR_TGT_SLOT_ERROR
stimmte,stimmen,0_4,V;SBJV;PST;1;SG,0_0,N;DAT;PL,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,MAPPED_POS_PAIR_ERROR
gegossenen,gegossen,0_0,N;DAT;PL,0_12,N;NOM;SG,verb;pp,verb;pp,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
handeln,handelt,0_0,N;DAT;PL,0_6,V;IND;PRS;2;PL,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg - verb;prs;p2;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Elfen,Elf,0_0,N;DAT;PL,0_12,N;NOM;SG,n;f;pl;nom - n;f;pl;gen - n;f;pl;dat - n;f;pl;acc - n;f;pl;nom - n;f;pl;gen - n;f;pl;dat - n;f;pl;acc - n;f;sg;cmp;compound-only-L - n;f;sg;cmp;compound-only-L - n;f;pl;nom;lower - n;f;pl;gen;lower - n;f;pl;dat;lower - n;f;pl;acc;lower - n;f;sg;lower;cmp;compound-only-L - n;f;pl;nom;lower;compound-R - n;f;pl;gen;lower;compound-R - n;f;pl;dat;lower;compound-R - n;f;pl;acc;lower;compound-R,num;pl - n;f;sg;nom - n;f;sg;gen - n;f;sg;dat - n;f;sg;acc - n;f;sg;cmp;compound-only-L,C
zerbrochenes,zerbrochenen,0_8,ADJ;ACC;SG,0_0,N;DAT;PL,verb;pp - adj;sint;nt;sg;nom;st - adj;sint;nt;sg;nom;mix - adj;sint;nt;sg;acc;st - adj;sint;nt;sg;acc;mix,verb;pp - adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix,ERR_TGT_SLOT_ERROR
versuchten,versucht,0_11,V;SBJV;PST;3;PL,0_6,V;IND;PRS;2;PL,verb;pp - verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,verb;pp - verb;imp;pl - verb;pri;p2;pl - verb;pri;p3;sg,ERR_SRC_SLOT_ERROR
feig,feiges,0_12,N;NOM;SG,0_8,ADJ;ACC;SG,adj;sint - adj;sint;attr - adj;sint;pred,adj;sint;nt;sg;nom;st - adj;sint;nt;sg;nom;mix - adj;sint;nt;sg;acc;st - adj;sint;nt;sg;acc;mix - adj;sint;nt;sg;nom;st - adj;sint;nt;sg;nom;mix - adj;sint;nt;sg;acc;st - adj;sint;nt;sg;acc;mix,ERR_SRC_SLOT_ERROR
stelle,stellet,0_3,V;SBJV;PRS;1;SG,0_9,V;SBJV;PRS;2;PL,n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,verb;prs;p2;pl,C
begehret,begehrst,0_9,V;SBJV;PRS;2;PL,0_10,V;IND;PRS;2;SG,verb;prs;p2;pl,verb;pri;p2;sg,C
Levit,Levis,0_6,V;IND;PRS;2;PL,0_1,N;SG;COMPOUND,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
heilte,heil,0_4,V;SBJV;PST;1;SG,0_12,N;NOM;SG,verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,adj;sint - adj;sint;attr - adj;sint;pred - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - verb;imp;sg - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,MAPPED_POS_PAIR_ERROR
Gebiet,Gebieter,0_12,N;NOM;SG,0_5,ADJ;GEN;SG,,,ERR_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
Bär,Bärte,0_12,N;NOM;SG,0_4,V;SBJV;PST;1;SG,n;m;sg;nom - n;m;pl;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;nom;lower;compound-R - n;m;pl;lower;cmp;compound-only-L,n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,PARADIGM_ERROR;TGT_SLOT_ERROR
Rind,Rinder,0_12,N;NOM;SG,0_5,ADJ;GEN;SG,n;nt;sg;nom - n;nt;sg;dat - n;nt;sg;acc - n;nt;sg;cmp;compound-only-L - n;nt;sg;nom;lower - n;nt;sg;dat;lower - n;nt;sg;acc;lower - n;nt;sg;nom;lower;compound-R - n;nt;sg;dat;lower;compound-R - n;nt;sg;acc;lower;compound-R - n;nt;sg;lower;cmp;compound-only-L,n;nt;pl;nom - n;nt;pl;gen - n;nt;pl;acc - n;nt;sg;cmp;compound-only-L - n;nt;pl;nom;lower - n;nt;pl;gen;lower - n;nt;pl;acc;lower - n;nt;sg;lower;cmp;compound-only-L - n;nt;pl;nom;lower;compound-R - n;nt;pl;gen;lower;compound-R - n;nt;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR
undeutlicher,undeutlich,0_5,ADJ;GEN;SG,0_12,N;NOM;SG,adj;sint;comp;attr - adj;sint;comp;pred - adj;sint;m;sg;nom;st - adj;sint;m;sg;nom;mix - adj;sint;m;pl;gen;st - adj;sint;f;sg;gen;st - adj;sint;f;sg;dat;st - adj;sint;f;pl;gen;st,adj;sint - adj;sint;attr - adj;sint;pred,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
erforschest,erforschen,0_2,V;SBJV;PRS;2;SG,0_0,N;DAT;PL,verb;prs;p2;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,ERR_TGT_SLOT_ERROR
Kann,Kannst,0_12,N;NOM;SG,0_10,V;IND;PRS;2;SG,verb;pri;p1;sg - verb;pri;p3;sg,verb;pri;p2;sg,ERR_SRC_SLOT_ERROR
Fluch,Fluche,0_12,N;NOM;SG,0_3,V;SBJV;PRS;1;SG,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - verb;imp;sg - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,n;m;sg;dat - n;m;sg;dat;lower - verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - n;m;sg;dat;lower;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
langen,lange,0_0,N;DAT;PL,0_3,V;SBJV;PRS;1;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - adj;sint;m;sg;gen;st - adj;sint;m;sg;gen;sw - adj;sint;m;sg;gen;mix - adj;sint;m;sg;dat;sw - adj;sint;m;sg;dat;mix - adj;sint;m;sg;acc;st - adj;sint;m;sg;acc;sw - adj;sint;m;sg;acc;mix - adj;sint;m;pl;nom;sw - adj;sint;m;pl;nom;mix - adj;sint;m;pl;gen;sw - adj;sint;m;pl;gen;mix - adj;sint;m;pl;dat;st - adj;sint;m;pl;dat;sw - adj;sint;m;pl;dat;mix - adj;sint;m;pl;acc;sw - adj;sint;m;pl;acc;mix - adj;sint;nt;sg;gen;st - adj;sint;nt;sg;gen;sw - adj;sint;nt;sg;gen;mix - adj;sint;nt;sg;dat;sw - adj;sint;nt;sg;dat;mix - adj;sint;nt;pl;nom;sw - adj;sint;nt;pl;nom;mix - adj;sint;nt;pl;gen;sw - adj;sint;nt;pl;gen;mix - adj;sint;nt;pl;dat;sw - adj;sint;nt;pl;dat;mix - adj;sint;nt;pl;acc;sw - adj;sint;nt;pl;acc;mix - adj;sint;f;sg;gen;sw - adj;sint;f;sg;gen;mix - adj;sint;f;sg;dat;sw - adj;sint;f;sg;dat;mix - adj;sint;f;pl;nom;sw - adj;sint;f;pl;nom;mix - adj;sint;f;pl;gen;sw - adj;sint;f;pl;gen;mix - adj;sint;f;pl;dat;st - adj;sint;f;pl;dat;sw - adj;sint;f;pl;dat;mix - adj;sint;f;pl;acc;sw - adj;sint;f;pl;acc;mix - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg - adj;sint;m;sg;nom;sw - adj;sint;m;pl;nom;st - adj;sint;m;pl;acc;st - adj;sint;f;sg;nom;st - adj;sint;f;sg;nom;sw - adj;sint;f;sg;nom;mix - adj;sint;f;sg;acc;st - adj;sint;f;sg;acc;sw - adj;sint;f;sg;acc;mix - adj;sint;f;pl;nom;st - adj;sint;f;pl;acc;st - adj;sint;nt;sg;nom;sw - adj;sint;nt;sg;acc;sw,ERR_SRC_SLOT_ERROR
erfülle,erfüllen,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
vertilgst,vertilgest,0_10,V;IND;PRS;2;SG,0_2,V;SBJV;PRS;2;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Helfen,Helfer,0_0,N;DAT;PL,0_5,ADJ;GEN;SG,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;pl;nom - n;m;pl;gen - n;m;pl;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - n;m;pl;nom;lower - n;m;pl;gen;lower - n;m;pl;acc;lower - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L - n;m;pl;nom;lower;compound-R - n;m;pl;gen;lower;compound-R - n;m;pl;acc;lower;compound-R,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
beraube,berauben,0_3,V;SBJV;PRS;1;SG,0_0,N;DAT;PL,verb;pri;p1;sg - verb;prs;p1;sg - verb;prs;p3;sg,verb;inf - verb;ger;nom - verb;ger;dat - verb;ger;acc - verb;pri;p1;pl - verb;pri;p3;pl - verb;prs;p1;pl - verb;prs;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Vergelter,Vergeltet,0_5,ADJ;GEN;SG,0_9,V;SBJV;PRS;2;PL,,,UNK_SRC_SLOT_ERROR;SRC_LEXICAL_ERROR
keinen,keins,0_0,N;DAT;PL,0_1,N;SG;COMPOUND,,,UNK_TGT_SLOT_ERROR;TGT_LEXICAL_ERROR
untertreten,untertretet,0_0,N;DAT;PL,0_6,V;IND;PRS;2;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
Abimelech,Abimelechs,1_0,ADJ,1_2,DET;NOM;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
verfiel,verfielen,0_12,N;NOM;SG,0_0,N;DAT;PL,verb;pii;p1;sg - verb;pii;p3;sg,verb;pii;p1;pl - verb;pii;p3;pl - verb;pis;p1;pl - verb;pis;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Fluch,Flucht,0_12,N;NOM;SG,0_6,V;IND;PRS;2;PL,n;m;sg;nom - n;m;sg;dat - n;m;sg;acc - n;m;sg;cmp;compound-only-L - n;m;sg;nom;lower - n;m;sg;dat;lower - n;m;sg;acc;lower - verb;imp;sg - n;m;sg;nom;lower;compound-R - n;m;sg;dat;lower;compound-R - n;m;sg;acc;lower;compound-R - n;m;sg;lower;cmp;compound-only-L,n;f;sg;nom - n;f;sg;gen - n;f;sg;dat - n;f;sg;acc - verb;imp;pl - n;f;sg;cmp;compound-only-L - n;f;sg;nom;lower - n;f;sg;gen;lower - n;f;sg;dat;lower - n;f;sg;acc;lower - verb;pri;p2;pl - verb;pri;p3;sg - n;f;sg;nom;lower;compound-R - n;f;sg;gen;lower;compound-R - n;f;sg;dat;lower;compound-R - n;f;sg;acc;lower;compound-R - n;f;sg;lower;cmp;compound-only-L,ERR_SRC_SLOT_ERROR
verwahrte,verwahrst,0_4,V;SBJV;PST;1;SG,0_10,V;IND;PRS;2;SG,verb;pp - verb;pii;p1;sg - verb;pii;p3;sg - verb;pis;p1;sg - verb;pis;p3;sg,verb;pri;p2;sg,ERR_SRC_SLOT_ERROR
