src word,tgt word,src slot,src msd,tgt slot,tgt msd,src apertium tags,tgt apertium tags,annotation
посев,посева,2_18,N;NOM;SG,2_6,N;GEN;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
покупает,покупали,0_14,PRN;DAT;2;SG,0_0,V;PST;PL,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg - verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl - verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,SRC_SLOT_ERROR
Галгал,Галгалу,2_18,N;NOM;SG,2_19,N;DAT;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
реками,рек,2_17,N;INS;PL,2_18,N;NOM;SG,n;f;nn;pl;ins,n;f;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
подумали,подумайте,1_6,V.CVB,1_5,V;IMP;2;PL,verb;perf;iv;past;mfn;pl,verb;perf;iv;imp;p2;pl,SRC_SLOT_ERROR
гадают,гады,0_2,PRN;ACC;3;SG,0_1,V;IMP;2;SG,verb;impf;iv;pres;p3;pl,n;m;aa;pl;nom,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
закон,закону,0_26,PRN;INS;3;SG,0_23,V;FUT;1;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
играют,играют,0_2,PRN;ACC;3;SG,0_2,PRN;ACC;3;SG,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
ведения,веди,0_11,DET;ACC;PL,0_1,V;IMP;2;SG,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg - n;nt;nn;sg;nom - n;nt;nn;sg;gen - n;nt;nn;sg;dat - n;nt;nn;sg;acc - n;nt;nn;sg;prp - n;nt;nn;sg;ins - n;nt;nn;pl;nom - n;nt;nn;pl;gen - n;nt;nn;pl;dat - n;nt;nn;pl;acc - n;nt;nn;pl;prp - n;nt;nn;pl;ins,ERR_SRC_SLOT_ERROR
обирать,обирай,1_14,ADJ;GEN;FEM;SG,1_1,N;ACC;SG,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,SRC_SLOT_ERROR;TGT_SLOT_ERROR
сынах,сыне,2_10,N;ESS;PL,2_0,N;ESS;SG,n;m;aa;pl;prp,n;m;aa;sg;prp,ERR_TGT_SLOT_ERROR
построить,построил,0_31,V;NFIN,0_4,PRN;NOM;3;SG,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
Сераию,Сераии,1_2,V;PRS;1;SG,1_22,N;ACC;PL,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
сынам,сынов,2_11,N;DAT;PL,2_1,N;GEN;PL,n;m;aa;pl;dat,n;m;aa;pl;gen - n;m;aa;pl;acc - adj;m;an;sg;nom - adj;m;nn;sg;acc,ERR_SRC_SLOT_ERROR
обыкновенного,обыкновенного,0_10,ADJ;GEN;NEUT;SG,0_10,ADJ;GEN;NEUT;SG,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
груды,груд,0_1,V;IMP;2;SG,0_26,PRN;INS;3;SG,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,n;f;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
выросли,выросло,1_6,V.CVB,1_15,V;PST;SG;NEUT,verb;perf;iv;past;mfn;pl,verb;perf;iv;past;nt;sg,SRC_SLOT_ERROR
опалит,опал,0_16,V;FUT;3;SG,0_26,PRN;INS;3;SG,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - verb;perf;iv;past;m;sg - n;f;nn;pl;gen - adj;sint;short;m;sg,ERR_SRC_SLOT_ERROR
притчи,притчу,2_3,N;NOM;PL,2_19,N;DAT;SG,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Ефремлян,Ефремляне,2_18,N;NOM;SG,2_0,N;ESS;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
нечестивых,нечестивы,2_1,N;GEN;PL,2_3,N;NOM;PL,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;short;mfn;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
вин,вине,2_18,N;NOM;SG,2_0,N;ESS;SG,n;f;nn;pl;gen - n;nt;nn;pl;gen,n;f;nn;sg;dat - n;f;nn;sg;prp - n;nt;nn;sg;prp,SRC_SLOT_ERROR
заключили,заключила,0_0,V;PST;PL,0_9,V;PST;SG;FEM,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,C
посылаем,посылаем,1_13,V;PRS;1;PL,1_13,V;PRS;1;PL,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
осквернит,осквернят,0_16,V;FUT;3;SG,0_29,V;PRS;3;PL,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
закрывал,закрыв,0_4,PRN;NOM;3;SG,0_26,PRN;INS;3;SG,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
известен,известным,0_24,V.PTCP;PASS;PST,0_28,ADJ;INS;NEUT;SG,adj;sint;short;m;sg,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
сокрытые,сокрыт,2_8,ADJ;ACC;PL,2_18,N;NOM;SG,verb;perf;tv;pp;pasv;mfn;an;pl;nom - verb;perf;tv;pp;pasv;mfn;nn;pl;acc - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,verb;perf;tv;pp;pasv;short;m;sg - adj;sint;short;m;sg,TGT_SLOT_ERROR
вложи,вложил,0_1,V;IMP;2;SG,0_4,PRN;NOM;3;SG,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
меры,мер,0_1,V;IMP;2;SG,0_26,PRN;INS;3;SG,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,verb;impf;iv;past;m;sg - n;f;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
жен,жен,0_26,PRN;INS;3;SG,0_26,PRN;INS;3;SG,n;f;aa;pl;acc - n;f;aa;pl;gen,n;f;aa;pl;acc - n;f;aa;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
которые,которою,2_8,ADJ;ACC;PL,2_4,ADJ;INS;FEM;SG,prn;rel;mfn;an;pl;nom - prn;rel;mfn;nn;pl;acc - det;itg;mfn;an;pl;nom - det;itg;mfn;nn;pl;acc,prn;rel;f;an;sg;ins - det;itg;f;an;sg;ins,SRC_SLOT_ERROR;TGT_SLOT_ERROR
задерживается,задерживать,1_12,PRN;NOM;2;SG,1_14,ADJ;GEN;FEM;SG,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;inf - verb;impf;iv;inf,ERR_SRC_SLOT_ERROR
простирая,простираешь,1_20,V.CVB;PRS,1_23,V;PRS;2;SG,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg - verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_SRC_SLOT_ERROR
заречный,заречным,2_12,ADJ;ACC;MASC;SG,2_16,ADJ;INS;MASC;SG,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
золотую,золота,2_13,ADJ;ACC;FEM;SG,2_6,N;GEN;SG,adj;sint;f;an;sg;acc,n;nt;nn;sg;gen - adj;sint;short;f;sg,ERR_SRC_SLOT_ERROR
назначены,назначили,0_27,ADJ;PL;LGSPEC1,0_0,V;PST;PL,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
честен,чести,0_24,V.PTCP;PASS;PST,0_1,V;IMP;2;SG,adj;sint;short;m;sg,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
замысла,замыслов,2_6,N;GEN;SG,2_1,N;GEN;PL,n;m;nn;sg;gen,n;m;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
пренебрегать,пренебрегал,0_22,DET;PL,0_4,PRN;NOM;3;SG,verb;impf;iv;inf,verb;impf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
суди,суду,0_1,V;IMP;2;SG,0_23,V;FUT;1;SG,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,n;m;nn;sg;dat,ERR_TGT_SLOT_ERROR
расскажешь,расскажи,1_23,V;PRS;2;SG,1_22,N;ACC;PL,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,ERR_SRC_SLOT_ERROR
Енох,Еноха,2_18,N;NOM;SG,2_6,N;GEN;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
преступить,преступал,0_31,V;NFIN,0_4,PRN;NOM;3;SG,verb;perf;tv;inf - verb;perf;iv;inf,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
Ара,Арах,2_6,N;GEN;SG,2_10,N;ESS;PL,n;m;nn;sg;gen - n;m;aa;sg;nom - n;m;aa;sg;gen - n;m;aa;sg;dat - n;m;aa;sg;acc - n;m;aa;sg;prp - n;m;aa;sg;ins - n;m;aa;pl;nom - n;m;aa;pl;gen - n;m;aa;pl;dat - n;m;aa;pl;acc - n;m;aa;pl;prp - n;m;aa;pl;ins,n;m;nn;pl;prp,ERR_TGT_SLOT_ERROR
сохранят,сохранение,0_29,V;PRS;3;PL,0_7,PRN;INS;PL,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,n;nt;nn;sg;nom - n;nt;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Навалом,Навал,2_14,N;INS;SG,2_18,N;NOM;SG,n;m;nn;sg;ins,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_TGT_SLOT_ERROR
живом,живи,2_14,N;INS;SG,2_3,N;NOM;PL,n;m;aa;sg;prp - adj;sint;nt;an;sg;prp - adj;sint;m;an;sg;prp,verb;impf;iv;imp;p2;sg - verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,ERR_TGT_SLOT_ERROR
гора,горы,2_6,N;GEN;SG,2_3,N;NOM;PL,n;f;nn;sg;nom,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
медным,меди,0_28,ADJ;INS;NEUT;SG,0_1,V;IMP;2;SG,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
влагать,влаги,0_22,DET;PL,0_1,V;IMP;2;SG,verb;impf;tv;inf - verb;impf;iv;inf,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,ERR_TGT_SLOT_ERROR
отвори,отворил,0_1,V;IMP;2;SG,0_4,PRN;NOM;3;SG,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
перейдете,перейдем,1_19,V;PRS;2;PL,1_13,V;PRS;1;PL,verb;perf;tv;fut;p2;pl - verb;perf;iv;fut;p2;pl,verb;perf;tv;imp;p1;pl - verb;perf;tv;fut;p1;pl - verb;perf;iv;imp;p1;pl - verb;perf;iv;fut;p1;pl,ERR_SRC_SLOT_ERROR
возьмется,возьмет,1_12,PRN;NOM;2;SG,1_3,V;PRS;3;SG,verb;perf;tv;fut;p3;sg,verb;perf;tv;fut;p3;sg,PARADIGM_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
отяготить,отяготили,0_31,V;NFIN,0_0,V;PST;PL,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,C
раскрывали,раскрывает,0_0,V;PST;PL,0_14,PRN;DAT;2;SG,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_TGT_SLOT_ERROR
цветы,цветов,2_3,N;NOM;PL,2_1,N;GEN;PL,n;m;nn;pl;nom - n;m;nn;pl;acc - n;m;nn;pl;nom - n;m;nn;pl;acc,n;m;nn;pl;gen - n;m;nn;pl;gen - n;m;nn;pl;gen - adj;sint;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
несет,несите,1_3,V;PRS;3;SG,1_24,PRN;NOM;2;PL,verb;impf;iv;pres;p3;sg,verb;impf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
превращает,превращали,0_14,PRN;DAT;2;SG,0_0,V;PST;PL,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,ERR_SRC_SLOT_ERROR
согрешили,согрешит,0_0,V;PST;PL,0_16,V;FUT;3;SG,verb;perf;iv;past;mfn;pl,verb;perf;iv;fut;p3;sg,ERR_TGT_SLOT_ERROR
спас,спасены,0_26,PRN;INS;3;SG,0_27,ADJ;PL;LGSPEC1,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;aa;sg;nom - verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;pp;pasv;short;mfn;pl,ERR_TGT_SLOT_ERROR
принесете,принесите,1_19,V;PRS;2;PL,1_24,PRN;NOM;2;PL,verb;perf;tv;fut;p2;pl - verb;perf;iv;fut;p2;pl,verb;perf;tv;imp;p2;pl - verb;perf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
дар,дар,2_18,N;NOM;SG,2_18,N;NOM;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
кожах,кожи,2_10,N;ESS;PL,2_3,N;NOM;PL,n;f;nn;pl;prp,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
защищайте,защищают,1_5,V;IMP;2;PL,1_0,V;FUT;3;PL,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,ERR_TGT_SLOT_ERROR
запад,запад,0_26,PRN;INS;3;SG,0_26,PRN;INS;3;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
одержимый,одержимых,2_12,ADJ;ACC;MASC;SG,2_1,N;GEN;PL,n;m;aa;sg;nom - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - n;f;aa;pl;prp - n;f;aa;pl;acc - n;f;aa;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,MAPPED_POS_PAIR_ERROR
отвержена,отвержен,0_13,PRN;NOM;SG,0_26,PRN;INS;3;SG,adj;sint;short;f;sg,adj;sint;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
работали,работ,0_0,V;PST;PL,0_26,PRN;INS;3;SG,verb;impf;iv;past;mfn;pl,n;f;nn;pl;gen,ERR_TGT_SLOT_ERROR
Апостолам,Апостолы,2_11,N;DAT;PL,2_3,N;NOM;PL,n;m;aa;pl;dat - n;m;nn;pl;dat,n;m;aa;pl;nom - n;m;nn;pl;nom - n;m;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
пир,пиры,2_18,N;NOM;SG,2_3,N;NOM;PL,n;m;nn;sg;nom - n;m;nn;sg;acc,n;m;nn;pl;nom - n;m;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Ровоамова,Ровоаме,2_5,PRN;ACC;SG,2_0,N;ESS;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
угнетает,угнетен,0_14,PRN;DAT;2;SG,0_24,V.PTCP;PASS;PST,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,adj;sint;short;m;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
хор,хора,2_18,N;NOM;SG,2_6,N;GEN;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;f;nn;pl;gen,n;m;nn;sg;gen - n;f;nn;sg;nom,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
освещали,освещают,0_0,V;PST;PL,0_2,PRN;ACC;3;SG,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,ERR_TGT_SLOT_ERROR
наши,наш,1_22,N;ACC;PL,1_1,N;ACC;SG,prn;pos;mfn;aa;pl;acc - prn;pos;mfn;an;pl;nom - det;pos;mfn;an;pl;nom - det;pos;mfn;nn;pl;acc,prn;pos;m;an;sg;nom - prn;pos;m;nn;sg;acc - det;pos;m;an;sg;nom - det;pos;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;gen - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;nn;sg;prp - n;m;nn;sg;ins - n;m;nn;pl;nom - n;m;nn;pl;gen - n;m;nn;pl;dat - n;m;nn;pl;acc - n;m;nn;pl;prp - n;m;nn;pl;ins,SRC_SLOT_ERROR
блаженных,блажен,0_19,ADJ;ESS;PL,0_26,PRN;INS;3;SG,n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - n;f;aa;pl;prp - n;f;aa;pl;acc - n;f;aa;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;short;m;sg,ERR_TGT_SLOT_ERROR
латах,латы,2_10,N;ESS;PL,2_3,N;NOM;PL,n;m;nn;pl;prp - n;f;nn;pl;prp,n;m;nn;pl;nom - n;m;nn;pl;acc - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
испытывающий,испытывайте,1_21,V.PTCP;ACT;PRS,1_5,V;IMP;2;PL,verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc - verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,ERR_SRC_SLOT_ERROR
исполнил,исполнят,0_4,PRN;NOM;3;SG,0_29,V;PRS;3;PL,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
Финееса,Финеесова,2_6,N;GEN;SG,2_5,PRN;ACC;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
избирать,избирали,1_14,ADJ;GEN;FEM;SG,1_6,V.CVB,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,SRC_SLOT_ERROR;TGT_SLOT_ERROR
выступ,выступ,0_26,PRN;INS;3;SG,0_26,PRN;INS;3;SG,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
добродетели,добродетель,1_22,N;ACC;PL,1_1,N;ACC;SG,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;sg;nom - n;f;nn;sg;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
рода,родных,0_13,PRN;NOM;SG,0_19,ADJ;ESS;PL,n;m;nn;sg;gen - n;m;nn;pl;nom - n;m;nn;pl;acc,n;mfn;aa;pl;gen - n;mfn;aa;pl;acc - n;mfn;aa;pl;prp - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,PARADIGM_ERROR;SRC_SLOT_ERROR
возвестила,возвестите,0_9,V;PST;SG;FEM,0_6,V;FUT;2;PL,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,verb;perf;tv;imp;p2;pl - verb;perf;tv;fut;p2;pl - verb;perf;iv;imp;p2;pl - verb;perf;iv;fut;p2;pl,C
товар,товаров,2_18,N;NOM;SG,2_1,N;GEN;PL,n;m;nn;sg;nom - n;m;nn;sg;acc,n;m;nn;pl;gen,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
выйдешь,выйдем,1_23,V;PRS;2;SG,1_13,V;PRS;1;PL,verb;perf;iv;fut;p2;sg,verb;perf;iv;imp;p1;pl - verb;perf;iv;fut;p1;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
разрушили,разрушен,0_0,V;PST;PL,0_24,V.PTCP;PASS;PST,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;pp;pasv;short;m;sg - adj;sint;short;m;sg,MAPPED_POS_PAIR_ERROR
путевые,путевой,2_8,ADJ;ACC;PL,2_2,ADJ;ESS;FEM;SG,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc - adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins,C
отвергать,отвергает,0_22,DET;PL,0_14,PRN;DAT;2;SG,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,ERR_TGT_SLOT_ERROR
сильна,сильные,2_6,N;GEN;SG,2_8,ADJ;ACC;PL,adj;sint;short;f;sg,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
посрамишь,посрамят,0_15,V;FUT;2;SG,0_29,V;PRS;3;PL,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
проповедуем,проповедуешь,1_13,V;PRS;1;PL,1_23,V;PRS;2;SG,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,ERR_SRC_SLOT_ERROR;ERR_TGT_SLOT_ERROR
глав,главы,0_26,PRN;INS;3;SG,0_1,V;IMP;2;SG,n;m;aa;pl;gen - n;m;aa;pl;acc - n;f;nn;pl;gen - n;f;nn;pl;gen,n;m;aa;pl;nom - n;m;aa;sg;gen - n;m;aa;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,SRC_SLOT_ERROR;TGT_SLOT_ERROR
Иоафама,Иоафаме,2_6,N;GEN;SG,2_0,N;ESS;SG,,,UNK_SRC_SLOT_ERROR;UNK_TGT_SLOT_ERROR;SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
опустошили,опустошил,0_0,V;PST;PL,0_4,PRN;NOM;3;SG,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
покориться,покорил,0_20,PRN;2;SG,0_4,PRN;NOM;3;SG,verb;perf;iv;inf,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,ERR_TGT_SLOT_ERROR
смирится,смириться,0_8,PRN;DAT;3;SG,0_20,PRN;2;SG,verb;perf;iv;fut;p3;sg,verb;perf;iv;inf,ERR_SRC_SLOT_ERROR
