src word,tgt word,src slot,tgt slot,src apertium tags,tgt apertium tags,annotation
закон,закону,0_26,0_23,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;dat,C
играют,играют,0_2,0_2,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,C
ведения,веди,0_11,0_1,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg - n;nt;nn;sg;nom - n;nt;nn;sg;gen - n;nt;nn;sg;dat - n;nt;nn;sg;acc - n;nt;nn;sg;prp - n;nt;nn;sg;ins - n;nt;nn;pl;nom - n;nt;nn;pl;gen - n;nt;nn;pl;dat - n;nt;nn;pl;acc - n;nt;nn;pl;prp - n;nt;nn;pl;ins,PARADIGM_ERROR
обирать,обирай,1_14,1_1,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,C
сынах,сыне,2_10,2_0,n;m;aa;pl;prp,n;m;aa;sg;prp,C
построить,построил,0_31,0_4,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
Сераию,Сераии,1_2,1_22,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
сынам,сынов,2_11,2_1,n;m;aa;pl;dat,n;m;aa;pl;gen - n;m;aa;pl;acc - adj;m;an;sg;nom - adj;m;nn;sg;acc,C
обыкновенного,обыкновенного,0_10,0_10,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,C
груды,груд,0_1,0_26,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,n;f;nn;pl;gen,C
выросли,выросло,1_6,1_15,verb;perf;iv;past;mfn;pl,verb;perf;iv;past;nt;sg,C
опалит,опал,0_16,0_26,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - verb;perf;iv;past;m;sg - n;f;nn;pl;gen - adj;sint;short;m;sg,PARADIGM_ERROR
притчи,притчу,2_3,2_19,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;sg;acc,C
Ефремлян,Ефремляне,2_18,2_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
нечестивых,нечестивы,2_1,2_3,adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;short;mfn;pl,C
вин,вине,2_18,2_0,n;f;nn;pl;gen - n;nt;nn;pl;gen,n;f;nn;sg;dat - n;f;nn;sg;prp - n;nt;nn;sg;prp,C
заключили,заключила,0_0,0_9,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,C
посылаем,посылаем,1_13,1_13,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,C
осквернит,осквернят,0_16,0_29,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,C
закрывал,закрыв,0_4,0_26,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,verb;perf;tv;pp;adv - verb;perf;iv;pp;adv,PARADIGM_ERROR
известен,известным,0_24,0_28,adj;sint;short;m;sg,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,C
сокрытые,сокрыт,2_8,2_18,verb;perf;tv;pp;pasv;mfn;an;pl;nom - verb;perf;tv;pp;pasv;mfn;nn;pl;acc - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,verb;perf;tv;pp;pasv;short;m;sg - adj;sint;short;m;sg,C
вложи,вложил,0_1,0_4,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
меры,мер,0_1,0_26,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,verb;impf;iv;past;m;sg - n;f;nn;pl;gen,C
жен,жен,0_26,0_26,n;f;aa;pl;acc - n;f;aa;pl;gen,n;f;aa;pl;acc - n;f;aa;pl;gen,C
которые,которою,2_8,2_4,prn;rel;mfn;an;pl;nom - prn;rel;mfn;nn;pl;acc - det;itg;mfn;an;pl;nom - det;itg;mfn;nn;pl;acc,prn;rel;f;an;sg;ins - det;itg;f;an;sg;ins,C
задерживается,задерживать,1_12,1_14,verb;impf;iv;pres;p3;sg - verb;impf;tv;pres;p3;sg;pass,verb;impf;tv;inf - verb;impf;iv;inf,C
простирая,простираешь,1_20,1_23,verb;impf;tv;pprs;adv - verb;impf;iv;pprs;adv,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg - verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,C
заречный,заречным,2_12,2_16,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,C
золотую,золота,2_13,2_6,adj;sint;f;an;sg;acc,n;nt;nn;sg;gen - adj;sint;short;f;sg,C
назначены,назначили,0_27,0_0,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,C
честен,чести,0_24,0_1,adj;sint;short;m;sg,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,POS_PAIR_ERROR
замысла,замыслов,2_6,2_1,n;m;nn;sg;gen,n;m;nn;pl;gen,C
пренебрегать,пренебрегал,0_22,0_4,verb;impf;iv;inf,verb;impf;iv;past;m;sg,C
суди,суду,0_1,0_23,verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,n;m;nn;sg;dat,POS_PAIR_ERROR
расскажешь,расскажи,1_23,1_22,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,C
Енох,Еноха,2_18,2_6,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
преступить,преступал,0_31,0_4,verb;perf;tv;inf - verb;perf;iv;inf,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,PARADIGM_ERROR
Ара,Арах,2_6,2_10,n;m;nn;sg;gen - n;m;aa;sg;nom - n;m;aa;sg;gen - n;m;aa;sg;dat - n;m;aa;sg;acc - n;m;aa;sg;prp - n;m;aa;sg;ins - n;m;aa;pl;nom - n;m;aa;pl;gen - n;m;aa;pl;dat - n;m;aa;pl;acc - n;m;aa;pl;prp - n;m;aa;pl;ins,n;m;nn;pl;prp,C
сохранят,сохранение,0_29,0_7,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,n;nt;nn;sg;nom - n;nt;nn;sg;acc,POS_PAIR_ERROR
Навалом,Навал,2_14,2_18,n;m;nn;sg;ins,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,C
живом,живи,2_14,2_3,n;m;aa;sg;prp - adj;sint;nt;an;sg;prp - adj;sint;m;an;sg;prp,verb;impf;iv;imp;p2;sg - verb;impf;tv;imp;p2;sg - verb;impf;iv;imp;p2;sg,POS_PAIR_ERROR
гора,горы,2_6,2_3,n;f;nn;sg;nom,n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,C
медным,меди,0_28,0_1,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc,POS_PAIR_ERROR
влагать,влаги,0_22,0_1,verb;impf;tv;inf - verb;impf;iv;inf,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,POS_PAIR_ERROR
отвори,отворил,0_1,0_4,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
перейдете,перейдем,1_19,1_13,verb;perf;tv;fut;p2;pl - verb;perf;iv;fut;p2;pl,verb;perf;tv;imp;p1;pl - verb;perf;tv;fut;p1;pl - verb;perf;iv;imp;p1;pl - verb;perf;iv;fut;p1;pl,C
возьмется,возьмет,1_12,1_3,verb;perf;tv;fut;p3;sg,verb;perf;tv;fut;p3;sg,PARADIGM_ERROR
отяготить,отяготили,0_31,0_0,verb;perf;tv;inf - verb;perf;iv;inf,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,C
раскрывали,раскрывает,0_0,0_14,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
цветы,цветов,2_3,2_1,n;m;nn;pl;nom - n;m;nn;pl;acc - n;m;nn;pl;nom - n;m;nn;pl;acc,n;m;nn;pl;gen - n;m;nn;pl;gen - n;m;nn;pl;gen - adj;sint;short;m;sg,C
несет,несите,1_3,1_24,verb;impf;iv;pres;p3;sg,verb;impf;iv;imp;p2;pl,C
превращает,превращали,0_14,0_0,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,C
согрешили,согрешит,0_0,0_16,verb;perf;iv;past;mfn;pl,verb;perf;iv;fut;p3;sg,C
спас,спасены,0_26,0_27,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;aa;sg;nom - verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;pp;pasv;short;mfn;pl,C
принесете,принесите,1_19,1_24,verb;perf;tv;fut;p2;pl - verb;perf;iv;fut;p2;pl,verb;perf;tv;imp;p2;pl - verb;perf;iv;imp;p2;pl,C
дар,дар,2_18,2_18,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,C
кожах,кожи,2_10,2_3,n;f;nn;pl;prp,n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc,C
защищайте,защищают,1_5,1_0,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,C
запад,запад,0_26,0_26,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,C
одержимый,одержимых,2_12,2_1,n;m;aa;sg;nom - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - n;f;aa;pl;prp - n;f;aa;pl;acc - n;f;aa;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,C
отвержена,отвержен,0_13,0_26,adj;sint;short;f;sg,adj;sint;short;m;sg,C
работали,работ,0_0,0_26,verb;impf;iv;past;mfn;pl,n;f;nn;pl;gen,POS_PAIR_ERROR
Апостолам,Апостолы,2_11,2_3,n;m;aa;pl;dat - n;m;nn;pl;dat,n;m;aa;pl;nom - n;m;nn;pl;nom - n;m;nn;pl;acc,C
пир,пиры,2_18,2_3,n;m;nn;sg;nom - n;m;nn;sg;acc,n;m;nn;pl;nom - n;m;nn;pl;acc,C
Ровоамова,Ровоаме,2_5,2_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
угнетает,угнетен,0_14,0_24,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,adj;sint;short;m;sg,POS_PAIR_ERROR
хор,хора,2_18,2_6,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;f;nn;pl;gen,n;m;nn;sg;gen - n;f;nn;sg;nom,C
освещали,освещают,0_0,0_2,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,C
наши,наш,1_22,1_1,prn;pos;mfn;aa;pl;acc - prn;pos;mfn;an;pl;nom - det;pos;mfn;an;pl;nom - det;pos;mfn;nn;pl;acc,prn;pos;m;an;sg;nom - prn;pos;m;nn;sg;acc - det;pos;m;an;sg;nom - det;pos;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;gen - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;nn;sg;prp - n;m;nn;sg;ins - n;m;nn;pl;nom - n;m;nn;pl;gen - n;m;nn;pl;dat - n;m;nn;pl;acc - n;m;nn;pl;prp - n;m;nn;pl;ins,C
блаженных,блажен,0_19,0_26,n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - n;f;aa;pl;prp - n;f;aa;pl;acc - n;f;aa;pl;gen - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,adj;sint;short;m;sg,C
латах,латы,2_10,2_3,n;m;nn;pl;prp - n;f;nn;pl;prp,n;m;nn;pl;nom - n;m;nn;pl;acc - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,C
испытывающий,испытывайте,1_21,1_5,verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc - verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,C
исполнил,исполнят,0_4,0_29,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,C
Финееса,Финеесова,2_6,2_5,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
избирать,избирали,1_14,1_6,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,C
выступ,выступ,0_26,0_26,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc,C
добродетели,добродетель,1_22,1_1,n;f;nn;sg;gen - n;f;nn;sg;dat - n;f;nn;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc,n;f;nn;sg;nom - n;f;nn;sg;acc,C
рода,родных,0_13,0_19,n;m;nn;sg;gen - n;m;nn;pl;nom - n;m;nn;pl;acc,n;mfn;aa;pl;gen - n;mfn;aa;pl;acc - n;mfn;aa;pl;prp - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc - adj;sint;mfn;an;pl;gen - adj;sint;mfn;an;pl;prp - adj;sint;mfn;aa;pl;acc,PARADIGM_ERROR
возвестила,возвестите,0_9,0_6,verb;perf;tv;past;f;sg - verb;perf;iv;past;f;sg,verb;perf;tv;imp;p2;pl - verb;perf;tv;fut;p2;pl - verb;perf;iv;imp;p2;pl - verb;perf;iv;fut;p2;pl,C
товар,товаров,2_18,2_1,n;m;nn;sg;nom - n;m;nn;sg;acc,n;m;nn;pl;gen,C
выйдешь,выйдем,1_23,1_13,verb;perf;iv;fut;p2;sg,verb;perf;iv;imp;p1;pl - verb;perf;iv;fut;p1;pl,C
разрушили,разрушен,0_0,0_24,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;pp;pasv;short;m;sg - adj;sint;short;m;sg,C
путевые,путевой,2_8,2_2,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc - adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins,C
отвергать,отвергает,0_22,0_14,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,C
сильна,сильные,2_6,2_8,adj;sint;short;f;sg,adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,C
посрамишь,посрамят,0_15,0_29,verb;perf;tv;fut;p2;sg - verb;perf;iv;fut;p2;sg,verb;perf;tv;fut;p3;pl - verb;perf;iv;fut;p3;pl,C
проповедуем,проповедуешь,1_13,1_23,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,C
глав,главы,0_26,0_1,n;m;aa;pl;gen - n;m;aa;pl;acc - n;f;nn;pl;gen - n;f;nn;pl;gen,n;m;aa;pl;nom - n;m;aa;sg;gen - n;m;aa;sg;prp - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen - n;f;nn;pl;nom - n;f;nn;pl;acc - n;f;nn;sg;gen,C
Иоафама,Иоафаме,2_6,2_0,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
опустошили,опустошил,0_0,0_4,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
покориться,покорил,0_20,0_4,verb;perf;iv;inf,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,PARADIGM_ERROR
смирится,смириться,0_8,0_20,verb;perf;iv;fut;p3;sg,verb;perf;iv;inf,C
Какова,Какой,2_5,2_2,prn;itg;m;an;sg;gen - prn;itg;m;an;sg;acc - prn;itg;f;an;sg;nom,prn;itg;f;an;sg;gen - prn;itg;f;an;sg;dat - prn;itg;f;an;sg;prp - prn;itg;f;an;sg;ins - prn;itg;m;an;sg;nom - prn;itg;m;nn;sg;acc - det;itg;f;an;sg;gen - det;itg;f;an;sg;dat - det;itg;f;an;sg;prp - det;itg;f;an;sg;ins - det;itg;m;an;sg;nom - det;itg;m;nn;sg;acc,PARADIGM_ERROR
наполнены,наполнены,0_27,0_27,verb;perf;tv;pp;pasv;short;mfn;pl,verb;perf;tv;pp;pasv;short;mfn;pl,C
сведи,сведет,1_22,1_3,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,verb;perf;tv;fut;p3;sg - verb;perf;iv;fut;p3;sg,C
писцом,писцу,2_14,2_19,n;m;aa;sg;ins,n;m;aa;sg;dat,C
принимаем,принимайте,1_13,1_5,verb;impf;tv;pres;p1;pl - verb;impf;iv;pres;p1;pl - verb;impf;tv;pprs;pasv;short;m;sg,verb;impf;tv;imp;p2;pl - verb;impf;iv;imp;p2;pl,C
больного,больного,0_10,0_10,n;m;aa;sg;acc - n;m;aa;sg;gen - adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,n;m;aa;sg;acc - n;m;aa;sg;gen - adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,C
строил,строения,0_4,0_11,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg - verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,POS_PAIR_ERROR
приду,придем,1_2,1_13,verb;perf;iv;fut;p1;sg,verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,C
хорош,хорош,2_18,2_18,adj;sint;short;m;sg,adj;sint;short;m;sg,C
сапфирами,сапфира,2_17,2_6,n;m;nn;pl;ins,n;m;nn;sg;gen,C
путешествия,путешествиях,1_20,1_9,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,n;nt;nn;pl;prp,C
ожесточил,ожесточать,0_4,0_22,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,verb;impf;tv;inf - verb;impf;iv;inf,PARADIGM_ERROR
научает,научили,0_14,0_0,verb;impf;tv;pres;p3;sg - verb;impf;iv;pres;p3;sg,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,PARADIGM_ERROR
разорение,разорим,0_7,0_17,n;nt;nn;sg;nom - n;nt;nn;sg;acc,verb;perf;tv;fut;p1;pl - verb;perf;tv;imp;p1;pl - verb;perf;iv;fut;p1;pl - verb;perf;iv;imp;p1;pl,POS_PAIR_ERROR
изваял,изваяния,1_4,1_8,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,POS_PAIR_ERROR
восстали,восстал,1_6,1_4,verb;perf;iv;past;mfn;pl,verb;perf;iv;past;m;sg,C
добрым,доброго,2_16,2_7,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,C
стражам,стража,2_11,2_6,n;m;aa;pl;dat - n;f;nn;pl;dat,n;m;aa;sg;gen - n;m;aa;sg;acc - n;f;nn;sg;nom,C
исчисление,исчисления,0_7,0_11,n;nt;nn;sg;nom - n;nt;nn;sg;acc,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,C
твердый,твердую,2_12,2_13,adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc - adj;sint;m;an;sg;nom - adj;sint;m;nn;sg;acc,adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc - adj;sint;f;an;sg;acc - adj;sint;f;nn;sg;acc,C
носу,нос,0_23,0_26,n;m;nn;sg;dat - n;m;nn;sg;loc,n;m;nn;sg;nom - n;m;nn;sg;acc,C
Верии,Верии,1_22,1_22,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
измена,изменение,0_13,0_7,n;f;nn;sg;nom,n;nt;nn;sg;nom - n;nt;nn;sg;acc,PARADIGM_ERROR
нечистых,нечистые,2_1,2_8,n;m;aa;pl;prp - n;m;aa;pl;acc - n;m;aa;pl;gen - adj;mfn;an;pl;gen - adj;mfn;an;pl;prp - adj;mfn;aa;pl;acc,n;m;aa;pl;nom - adj;mfn;an;pl;nom - adj;mfn;nn;pl;acc,C
носился,носил,0_18,0_4,verb;impf;iv;past;m;sg - verb;impf;tv;past;m;sg;pass,verb;impf;tv;past;m;sg - verb;impf;iv;past;m;sg,C
смертоносного,смертоносное,2_7,2_15,adj;sint;nt;an;sg;gen - adj;sint;m;an;sg;gen - adj;sint;m;aa;sg;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
поешь,пола,1_23,1_16,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg - verb;perf;tv;fut;p2;sg - verb;perf;tv;imp;p2;sg - verb;perf;iv;fut;p2;sg - verb;perf;iv;imp;p2;sg,n;m;nn;sg;gen - n;f;nn;sg;nom - n;m;nn;sg;gen - adj;sint;short;f;sg,POS_PAIR_ERROR
обнажен,обнажил,0_24,0_4,adj;sint;short;m;sg - verb;perf;tv;pp;pasv;short;m;sg,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
первородное,первородным,0_3,0_28,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,C
Моавитянам,Моавитян,2_11,2_18,n;m;aa;pl;dat,n;m;aa;pl;gen - n;m;aa;pl;acc,C
действуем,действуй,1_13,1_1,verb;impf;iv;pres;p1;pl,verb;impf;iv;imp;p2;sg,C
говоришь,говорила,0_15,0_9,verb;impf;tv;pres;p2;sg - verb;impf;iv;pres;p2;sg,verb;impf;tv;past;f;sg - verb;impf;iv;past;f;sg,C
необрезанные,необрезанных,0_21,0_19,,,SRC_LEXICAL_ERROR TGT_LEXICAL_ERROR
золотые,золотое,2_8,2_15,n;m;nn;pl;acc - n;m;nn;pl;nom - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
пороге,порога,2_0,2_6,n;m;nn;sg;prp,n;m;nn;sg;gen,C
печеной,печеным,2_2,2_16,adj;sint;f;an;sg;gen - adj;sint;f;an;sg;dat - adj;sint;f;an;sg;prp - adj;sint;f;an;sg;ins,adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,C
стане,станах,2_0,2_10,n;m;nn;sg;prp,n;m;nn;pl;prp,C
ветрам,ветру,2_11,2_19,n;m;nn;pl;dat,n;m;nn;sg;dat,C
лизать,лизали,1_14,1_6,verb;impf;tv;inf - verb;impf;iv;inf,verb;impf;tv;past;mfn;pl - verb;impf;iv;past;mfn;pl,C
решиться,решились,0_20,0_25,verb;perf;iv;inf,verb;perf;iv;past;mfn;pl,C
черные,черное,2_8,2_15,n;mfn;aa;pl;acc - n;mfn;aa;pl;nom - n;mfn;nn;pl;acc - n;mfn;nn;pl;nom - n;m;aa;pl;nom - adj;sint;mfn;an;pl;nom - adj;sint;mfn;nn;pl;acc,adj;sint;nt;an;sg;nom - adj;sint;nt;an;sg;acc,C
покрывающий,покрывать,1_21,1_14,verb;impf;tv;pprs;actv;m;an;sg;nom - verb;impf;tv;pprs;actv;m;nn;sg;acc - verb;impf;iv;pprs;actv;m;an;sg;nom - verb;impf;iv;pprs;actv;m;nn;sg;acc,verb;impf;tv;inf - verb;impf;iv;inf,C
найду,найдем,1_2,1_13,verb;perf;tv;fut;p1;sg - verb;perf;iv;fut;p1;sg,verb;perf;tv;imp;p1;pl - verb;perf;tv;fut;p1;pl - verb;perf;iv;imp;p1;pl - verb;perf;iv;fut;p1;pl,C
богах,богам,2_10,2_11,n;m;nn;pl;prp - n;m;aa;pl;prp,n;m;nn;pl;dat - n;m;aa;pl;dat,C
огородах,огороде,2_10,2_0,n;m;nn;pl;prp,n;m;nn;sg;prp,C
уведомили,уведомил,0_0,0_4,verb;perf;tv;past;mfn;pl - verb;perf;iv;past;mfn;pl,verb;perf;tv;past;m;sg - verb;perf;iv;past;m;sg,C
расхищают,расхищения,0_2,0_11,verb;impf;tv;pres;p3;pl - verb;impf;iv;pres;p3;pl,n;nt;nn;sg;gen - n;nt;nn;pl;nom - n;nt;nn;pl;acc,POS_PAIR_ERROR
укрепились,укрепи,0_25,0_1,verb;perf;iv;past;mfn;pl,verb;perf;tv;imp;p2;sg - verb;perf;iv;imp;p2;sg,PARADIGM_ERROR
раз,разным,0_26,0_28,n;m;nn;sg;nom - n;m;nn;sg;dat - n;m;nn;sg;acc - n;m;nn;sg;nom - n;m;nn;sg;acc - n;m;nn;pl;gen,n;nt;nn;pl;dat - n;nt;nn;sg;ins - adj;sint;m;an;sg;ins - adj;sint;nt;an;sg;ins - adj;sint;mfn;an;pl;dat,PARADIGM_ERROR
олень,оленя,1_1,1_20,n;m;aa;sg;nom,n;m;aa;sg;gen - n;m;aa;sg;acc,C
